FDP Name,Street Name,Section,Latitude,Longitude
SOO_C002M_DP004A,KENINGAU SOOK,KAMPUNG SALIR,,
SOO_C003M_DP0001,KARAMATOI,KG KARAMATOI,5.124370864,116.2601329
SOO_C003M_DP001A,KARAMATOI,KAMPUNG KARAMATOI,,
SOO_C004M_DP0001,SOOK-TULID,PEKAN SOOK,5.295000433,116.3873232
SOO_C004M_DP0002,SOOK-TULID,PEKAN SOOK,5.291254754,116.3865718
SOO_C004M_DP0003,SOOK-TULID,PEKAN SOOK,5.293529981,116.3870202
SOO_C004M_DP0004,SOOK-TULID,PEKAN SOOK,5.292337819,116.3888768
SOO_C004M_DP0005,SOOK-TULID,PEKAN SOOK,5.294112073,116.3890949
SOO_C004M_DP0006,SOOK-TULID,PEKAN SOOK,5.302736613,116.3964702
SOO_C005M_DP0001,SOOK-TULID,PEKAN SOOK,5.196939741,116.3418867
SOO_C005M_DP0002,SOOK-TULID,PEKAN SOOK,5.198728015,116.3433559
SOO_C005M_DP0003,SOOK-TULID,PEKAN SOOK,5.203539871,116.3447162
SOO_C005M_DP0004,SOOK-TULID,PEKAN SOOK,5.201103595,116.3435346
SOO_C005M_DP002A,SOOK-TULID,PEKAN SOOK,5.199848806,116.3448274
SOO_C005M_DP003A,SOOK-TULID,PEKAN SOOK,5.20393838,116.3441638
SOO_C006M_DP0001,SOOK-TULID,PEKAN SOOK,5.231086838,116.3590818
SOO_C006M_DP0002,SOOK-TULID,PEKAN SOOK,5.230198316,116.3604955
SOO_C006M_DP0003,SOOK-TULID,PEKAN SOOK,5.242051041,116.3687086
SOO_C006M_DP0004,SOOK-TULID,PEKAN SOOK,5.243175951,116.369064
SOO_C006M_DP001A,SOOK-TULID,PEKAN SOOK,5.229921863,116.3625275
SOO_C007M_DP0001,SOOK-TULID,PEKAN SOOK,5.259970364,116.3758913
SOO_C007M_DP0002,SOOK-TULID,PEKAN SOOK,5.26126395,116.3733191
SOO_C007M_DP0003,SOOK-TULID,PEKAN SOOK,5.256784214,116.3737814
SOO_C007M_DP0004,SOOK-TULID,PEKAN SOOK,5.257578066,116.3729682
SOO_C007M_DP002A,SOOK-TULID,PEKAN SOOK,5.260046555,116.3744463
SOO_C008M_DP0001,SOOK-TULID,PEKAN SOOK,5.324350835,116.4252081
SOO_C008M_DP0002,SOOK-TULID,PEKAN SOOK,5.325932012,116.4262453
SOO_C008M_DP0003,SOOK-TULID,PEKAN SOOK,5.326287715,116.4251946
SOO_C008M_DP0004,SOOK-TULID,PEKAN SOOK,5.32648376,116.4220071
SOO_C008M_DP0005,SOOK-TULID,PEKAN SOOK,5.322855568,116.4211272
SOO_C008M_DP004A,SOOK-TULID,PEKAN SOOK,5.32620562,116.4233872
SOO_C008M_DP005A,SOOK-TULID,PEKAN SOOK,5.322952102,116.4184997
SOO_C009M_DP0001,SOOK-TULID,PEKAN SOOK,5.34162895,116.4406409
SOO_C009M_DP0002,SOOK-TULID,PEKAN SOOK,5.340777116,116.4401201
SOO_C009M_DP0003,SOOK-TULID,PEKAN SOOK,5.342692297,116.439771
SOO_C009M_DP0004,SOOK-TULID,PEKAN SOOK,5.343335,116.441614
SOO_C009M_DP0005,SOOK-TULID,PEKAN SOOK,5.344158972,116.4398899
TBN_C001_DP0001,TAMBUNAN - K.KINABALU,KAMPUNG SUNSURON,5.737527186,116.3688114
TBN_C001_DP0002,TAMBUNAN - K. KINABALU,KAMPUNG SUNSURON,5.737771582,116.3719343
TBN_C001_DP0003,TAMBUNAN - K. KINABALU,KAMPUNG SUNSURON,5.739946457,116.3791722
TBN_C001_DP0004,TAMBUNAN - K. KINABALU,KAMPUNG SUNSURON,5.737645882,116.3829393
TBN_C001_DP0005,TAMBUNAN - K. KINABALU,KAMPUNG SUNSURON,5.735182934,116.3851183
TBN_C001_DP0006,SUNSURON,KAMPUNG SUNSURON,5.743282023,116.377339
TBN_C001_DP0007,,KAMPUNG SUNSURON,5.741573546,116.3750641
TBN_C001_DP0008,GIDAH,KAMPUNG SUNSURON,5.741179341,116.3749894
TBN_C001_DP0009,GAPUH,KAMPUNG SUNSURON,5.740895704,116.3750186
TBN_C001_DP0010,KALIPAPO,KAMPUNG SUNSURON,5.740884496,116.3764643
TBN_C001_DP0011,SUNSURON,KAMPUNG SUNSURON,5.742531627,116.3787484
TBN_C001_DP0012,SUNSURON,KAMPUNG SUNSURON,5.741835727,116.3799879
TBN_C001_DP0013,SUNSURON,KAMPUNG SUNSURON,5.740068444,116.3809771
TBN_C001_DP0014,TONTOLOB,KAMPUNG TONTOLOB,5.738167804,116.3908027
TBN_C001_DP0015,TONTOLOB,KAMPUNG TONTOLOB,5.736141219,116.3915534
TBN_C001_DP0016,TONTOLOB,KAMPUNG PANTAI,5.729013966,116.395617
TBN_C001_DP0017,KIPAKU,KAMPUNG KIPAKU,5.739759199,116.4098694
TBN_C001_DP0018,KIPAKU,KAMPUNG KIPAKU,5.739546994,116.4064452
TBN_C001_DP0019,KIPAKU,KAMPUNG TOMBOTUON,5.730389782,116.4037133
TBN_C001_DP001A,TAMBUNAN - K. KINABALU,KAMPUNG SUNSURON,5.741325521,116.3660346
TBN_C001_DP0020,KIPAKU,KAMPUNG TOMBOTUON,5.726670846,116.4027915
TBN_C001_DP0021,TAMBUNAN - K. KINABALU,KAMPUNG KEPAYAN BARU,5.726756952,116.4005756
TBN_C001_DP0022,TOMBOTUON,KAMPUNG TOMBOTUON,5.724883918,116.4036807
TBN_C001_DP0023,TAMBUNAN - K. KINABALU,KAMPUNG PANTAI,5.726730213,116.3964621
TBN_C001_DP0024,TAMBUNAN - K. KINABALU,KAMPUNG TOMBOTUON,5.725265149,116.4019965
TBN_C001_DP0025,KINABAAN,KAMPUNG KINABAAN,5.729868055,116.3908062
TBN_C001_DP0026,TAMBUNAN - K. KINABALU,FLAT SMK TAMBUNAN,5.720311895,116.404568
TBN_C001_DP0027,TAMBUNAN - RANAU,KAMPUNG MANGI PANGI,5.723335734,116.4162104
TBN_C001_DP0028,TAMBUNAN - K. KINABALU,KAMPUNG TANGABAN,5.717459539,116.4060956
TBN_C001_DP0029,SUNSURON,KAMPUNG SUNSURON,5.745324535,116.3749637
TBN_C001_DP0030,GAPUH,KAMPUNG SUNSURON,5.740904812,116.3751104
TBN_C001_DP0031,TONTOLOB,KAMPUNG TONTOLOB,5.737214464,116.391012
TBN_C001_DP0032,TAMBUNAN-KOTA KINABALU,FLAT SMK TAMBUNAN,5.720467553,116.4048331
TBN_C001_DP0033,TAMBUNAN-KOTA KINABALU,KAMPUNG PANTAI,5.726890163,116.3987148
TBN_C001_DP0034,TAMBUNAN-KOTA KINABALU,KAMPUNG TANGABAN,5.717886839,116.406723
TBN_C001_DP0035,PENAMPANG-TAMBUNAN,KAMPUNG KAPAYAN,5.724034794,116.4028213
TBN_C001_DP0036,PENAMPANG-TAMBUNAN,KAMPUNG TONTONOB,5.726491356,116.3948997
TBN_C001_DP003A,TAMBUNAN - K. KINABALU,KAMPUNG SUNSURON,5.739324577,116.378952
TBN_C001_DP006A,SUNSURON,KAMPUNG SUNSURON,5.74397186,116.3764417
TBN_C001_DP016A,TONTOLOB,KAMPUNG TONTOLOB,5.73264667,116.3933762
TBN_C001_DP017A,KIPAKU,KAMPUNG KIPAKU,5.740953481,116.4109862
TBN_C001_DP021A,KAPAYAN BARU,KAMPUNG KAPAYAN BARU,5.727071476,116.401296
TBN_C001_DP022A,TOMBOTUON,KAMPUNG TOMBOTUON,5.72306731,116.4050325
TBN_C001_DP023A,TAMBUNAN - KOTA KINABALU,KAMPUNG PANTAI,5.726900075,116.3991378
TBN_C001_DP027A,TAMBUNAN - RANAU,KAMPUNG MANGI PANGI,5.726601422,116.4180799
TBN_C001_DP028A,TAMBUNAN - K. KINABALU,KAMPUNG TANGABAN,5.718889779,116.4069596
TBN_C001_DP029A,SUNSURON,KAMPUNG SUNSURON,,
TBN_C001_DP032A,TAMBUNAN-KOTA KINABALU,KUARTERS SMK TAMBUNAN,5.719959701,116.4036139
TBN_C001_DP034A,TAMBUNAN-KOTA KINABALU,KAMPUNG TANGABAN,,
TBN_C001_DP035A,PENAMPANG-TAMBUNAN,SMK TAMBUNAN,5.723031538,116.4030467
TBN_C002M_DP0001,GOMBUNAN,PEKAN TAMBUNAN,5.670229745,116.3672012
TBN_C002M_DP0002,DATUK GIBON,PEKAN TAMBUNAN,5.668837367,116.3662076
TBN_C002M_DP0003,GOMBUNAN,PEKAN TAMBUNAN,5.671504016,116.365173
TBN_C002M_DP0004,KAMPUNG LINTUHUN,KAMPUNG LINTUHUN,5.671235951,116.3670136
TBN_C002M_DP0005,,FLAT BOMBA,5.670512721,116.3676549
TBN_C002M_DP0006,KAMPUNG POMOTODON,KAMPUNG POMOTODON ATAS,5.672038405,116.3682246
TBN_C002M_DP0007,GOMBUNAN,PEKAN TAMBUNAN,5.668779879,116.3656659
TBN_C002M_DP001A,GOMBUNAN,KAMPUNG POMOTODON,5.670032945,116.3661115
TBN_C002M_DP002A,DTAUK GIBON,PEKAN TAMBUNAN,5.668383479,116.3658053
TBN_C002M_DP003A,GOMBUNAN,PEKAN TAMBUNAN,,
TBN_C002M_DP003B,GOMBUNAN,PEKAN TAMBUNAN,,
TBN_C002M_DP003C,GOMBUNAN,PEKAN TAMBUNAN,,
TBN_C002M_DP004A,KAMPUNG LINTUHUN,KAMPUNG LINTUHUN,,
TBN_C002M_DP005A,,PEKAN TAMBUNAN,,
TBN_C002M_DP005B,,PEKAN TAMBUNAN,,
TBN_C002M_DP006A,SANDAPAK,KAMPUNG POMOTODON ATAS,,
TBN_C003M_DP0001,TONDULU,TAMBUNAN,5.684951833,116.3462418
TBN_C003M_DP0002,TONDULU,TAMBUNAN,5.684302473,116.3473971
TBN_C003M_DP0003,TONDULU,TAMBUNAN,5.681767983,116.3491698
TBN_C003M_DP0004,TONDULU,TAMBUNAN,5.680209832,116.3507162
TBN_C003M_DP0005,TONDULU,TAMBUNAN,5.678406673,116.3508422
TBN_C003M_DP0006,TONDULU,TAMBUNAN,5.675327301,116.3543261
TBN_C003M_DP0007,TONDULU,TAMBUNAN,5.671114897,116.3582193
TBN_C003M_DP0008,TONDULU,TAMBUNAN,5.67015184,116.3582506
TBN_C003M_DP0009,TONDULU,TAMBUNAN,5.669233989,116.35919
TBN_C003M_DP0010,TONDULU,TAMBUNAN,5.669364715,116.3596681
TBN_C003M_DP0011,MONDOWOI,TAMBUNAN,5.667719387,116.3622278
TBN_C003M_DP0012,BASINAU,TAMBUNAN,5.666513229,116.3623257
TBN_C003M_DP0013,MESRA,TAMBUNAN,5.66797608,116.3603799
TBN_C003M_DP0014,TONDULU,KAMPUNG TONDULU,5.683747972,116.3491699
TBN_C003M_DP001A,TONDULU,TAMBUNAN,5.687252992,116.3451149
TBN_C003M_DP007A,TONDULU,TAMBUNAN,5.672681387,116.3573555
TBN_C003M_DP010A,TONDULU,TAMBUNAN,5.669736086,116.3607406
TBN_C004M_DP0001,SK PEKAN,PEKAN TAMBUNAN,5.670420229,116.3613208
TBN_C004M_DP0002,SK PEKAN,PEKAN TAMBUNAN,5.669860749,116.3619904
TBN_C004M_DP0003,,PEKAN TAMBUNAN,5.668641716,116.364152
TBN_C004M_DP0004,,PEKAN TAMBUNAN,5.670600976,116.3653559
TBN_C004M_DP0005,,PEKAN TAMBUNAN,5.670148585,116.3652363
TBN_C004M_DP0006,,PEKAN TAMBUNAN,5.669198546,116.365411
TBN_C004M_DP0007,,PEKAN TAMBUNAN,5.669770884,116.3650406
TBN_C004M_DP0008,,PEKAN TAMBUNAN,5.669601636,116.3662672
TBN_C004M_DP0009,,PEKAN TAMBUNAN,5.669462307,116.3667977
TBN_C004M_DP0010,,PEKAN TAMBUNAN,5.668408055,116.3662587
TBN_C004M_DP0011,GOMBUNAN 1A,PEKAN TAMBUNAN,5.669580534,116.3668587
TBN_C004M_DP0012,GOMBUNAN,PEKAN TAMBUNAN,5.670750941,116.3654442
TBN_C004M_DP0013,PEKAN TAMBUNAN,PEKAN TAMBUNAN,5.670453886,116.3652424
TBN_C004M_DP003A,SRJK YUH MIN,PEKAN TAMBUNAN,,
TBN_C004M_DP005A,,PEKAN TAMBUNAN,,
TBN_C004M_DP007A,,PEKAN TAMBUNAN,,
TBN_C005M_DP0001,MANGKATAI,KAMPUNG SILAD MANGKATAI,5.62816668,116.3249287
TBN_C005M_DP0002,MANGKATAI,KAMPUNG SILAD MANGKATAI,5.628739795,116.3261905
TBN_C005M_DP0003,KIAWAYAN,KAMPUNG KIAWAYAN,5.626858628,116.3266191
TBN_C005M_DP0004,KIAWAYAN,KAMPUNG KIAWAYAN,5.635392402,116.32589
TBN_C005M_DP0005,KIAWAYAN,KAMPUNG KIAWAYAN,5.633287644,116.3275679
TBN_C005M_DP0006,KIAWAYAN,KAMPUNG KIAWAYAN,5.642445016,116.3332982
TBN_C005M_DP0007,KIAWAYAN,KAMPUNG KIAWAYAN,5.64049439,116.3390429
TBN_C005M_DP0008,PUPULUTON,KAMPUNG PUPULUTON,5.616834432,116.3271748
TBN_C005M_DP0009,PUPULUTON,KAMPUNG PUPULUTON,5.619107352,116.326795
TBN_C005M_DP0010,TAMBUNAN - KENINGAU,KAMPUNG MOLOSON,5.626552374,116.3315872
TBN_C005M_DP0011,TAMBUNAN - KENINGAU,KAMPUNG MOLOSON,5.62847986,116.3329579
TBN_C005M_DP0012,TAMBUNAN - KENINGAU,KAMPUNG MOLOSON,5.635069682,116.3374993
TBN_C005M_DP0013,TAMBUNAN - KENINGAU,KAMPUNG MOLOSON,5.637906662,116.3393254
TBN_C005M_DP0014,PUPULUTON,KAMPUNG PUPULUTON,5.619268717,116.3261995
TBN_C005M_DP0015,KIAWAYAN,KAMPUNG KIAWAYAN,5.642178981,116.3346916
TBN_C005M_DP0016,KIAWAYAN,KAMPUNG KIAWAYAN,5.634161968,116.3262429
TBN_C005M_DP0017,TAMBUNAN - KENINGAU,KAMPUNG MOLOSON,5.626552374,116.3315872
TBN_C005M_DP001A,MANGKATAI,KAMPUNG SILAD MANGKATAI,,
TBN_C005M_DP002A,MANGKATAI,KAMPUNG SILAD MANGKATAI,,
TBN_C005M_DP003A,KIAWAYAN,KAMPUNG KIAWAYAN,,
TBN_C005M_DP009A,TAMBUNAN - KENINGAU,KAMPUNG PUPULUTON,,
TBN_C005M_DP010A,TAMBUNAN - KENINGAU,KAMPUNG KIAWAYAN,5.623409536,116.3293502
TBN_C005M_DP011A,MOLOSON,KAMPUNG MOLOSON,,
TBN_C005M_DP012A,MOLOSON,KAMPUNG MOLOSON,,
TBN_C005M_DP014A,TAMBUNAN - KENINGAU,KAMPUNG PUPULUTON,5.61693775,116.3226945
TBN_C005M_DP015A,KIAWAYAN,KAMPUNG KIAWAYAN,5.641936841,116.3325805
TBN_C006M_DP0001,DABATA,TAMBUNAN,5.651492781,116.3515331
TBN_C006M_DP0002,KUMARALING,TAMBUNAN,5.639800112,116.3529786
TBN_C006M_DP0003,KUMARALING,TAMBUNAN,5.642444699,116.3535491
TBN_C006M_DP0004,KUMARALING,TAMBUNAN,5.644448163,116.3534133
TBN_C006M_DP0005,DABATA,TAMBUNAN,5.646396042,116.3507029
TBN_C006M_DP0006,DABATA,TAMBUNAN,5.645686016,116.34828
TBN_C006M_DP0007,NAMBAYAN,TAMBUNAN,5.643470619,116.3454742
TBN_C006M_DP0008,NAMBAYAN,TAMBUNAN,5.64408616,116.3447503
TBN_C006M_DP0009,NAMBAYAN,TAMBUNAN,5.645394771,116.3452329
TBN_C006M_DP0010,LUBONG,TAMBUNAN,5.635313334,116.3479647
TBN_C006M_DP0011,LUBONG,TAMBUNAN,5.636119621,116.3461186
TBN_C006M_DP0012,LUBONG,TAMBUNAN,5.638995385,116.3452453
TBN_C006M_DP0013,LUBONG,TAMBUNAN,5.64262907,116.3433806
TBN_C006M_DP0014,TANAKI,TAMBUNAN,5.656055433,116.3288579
TBN_C006M_DP0015,TANAKI,TAMBUNAN,5.652291801,116.3340074
TBN_C006M_DP0016,TANAKI,TAMBUNAN,5.650951319,116.3349639
TBN_C006M_DP0017,TANAKI,KAMPUNG TANAKI,5.656207878,116.3267704
TBN_C006M_DP001A,DABATA,TAMBUNAN,5.651552695,116.3513428
TBN_C006M_DP001B,DABATA,TAMBUNAN,5.651706267,116.3513711
TBN_C006M_DP001C,DABATA,TAMBUNAN,5.651711416,116.3515328
TBN_C006M_DP003A,KUMARALING,TAMBUNAN,5.643884562,116.3536919
TBN_C006M_DP004A,KUMARALING,TAMBUNAN,5.644631316,116.3539349
TBN_C006M_DP005A,DABATA,TAMBUNAN,5.645507183,116.350732
TBN_C006M_DP006A,DABATA,TAMBUNAN,5.645947097,116.3490329
TBN_C006M_DP007A,NAMBAYAN,TAMBUNAN,5.642741684,116.3457506
TBN_C006M_DP009A,TAMBUNAN - KENINGAU,TAMBUNAN,5.649512323,116.3480156
TBN_C006M_DP013A,LUBONG,TAMBUNAN,5.641222277,116.3438674
TBN_C006M_DP014A,TANAKI,TAMBUNAN,5.656666838,116.3258383
TBN_C006M_DP014B,TANAKI,TAMBUNAN,5.656717493,116.3301528
TBN_C006M_DP017A,RUGADING,KAMPUNG RUGADING,5.655112332,116.3286803
TBN_C007M_DP0001,KAMPUNG KITUNTUL,KAMPUNG KITUNTUL,5.714699103,116.3872516
TBN_C007M_DP0002,KINABAAN,KAMPUNG KITUNTUL,5.713206792,116.3861427
TBN_C007M_DP0003,KINABAAN,KAMPUNG TOBOH,5.709421987,116.389008
TBN_C007M_DP0004,KINABAAN,KAMPUNG TOBOH,5.706969984,116.3898683
TBN_C007M_DP001A,KITUNTUL,KAMPUNG KITUNTUL,,
TBN_C007M_DP003A,KINABAAN,KAMPUNG TOBOH,,
TBN_C007M_DP004A,TAMBUNAN - KOTA KINABALU,KAMPUNG TOBOH,,
TBN_C008M_DP0001,TIBABAR,KAMPUNG TIBABAR,5.713179099,116.3978595
TBN_C008M_DP0002,TAMBUNAN - KOTA KINABALU,KAMPUNG TIBABAR,5.711851747,116.4000754
TBN_C008M_DP0003,LUMONDOU,KAMPUNG LUMONDOU,5.715653238,116.4022361
TBN_C008M_DP0004,LUMONDOU,KAMPUNG LUMONDOU,5.716354791,116.4017216
TBN_C008M_DP001A,TIBABAR,KAMPUNG TIBABAR,,
TBN_C008M_DP003A,LUMONDOU,KAMPUNG LUMONDOU,,
TBN_C010M_DP0001,KG DABATA,KG DABATA,5.654781447,116.3530404
TBN_C010M_DP0002,KG DABATA,KG DABATA,5.656474098,116.3540011
TBN_C010M_DP0003,TAMBUNAN - KENINGAU,KG DABATA,5.657646688,116.3546273
TBN_C010M_DP0004,TAMBUNAN - KENINGAU,KG DAAR,5.661781897,116.3571059
TBN_C010M_DP0005,TAMBUNAN - KENINGAU,KG BARU,5.662746751,116.3581471
TBN_C010M_DP0006,KG BARU,KG BARU,5.665588881,116.3598226
TBN_C010M_DP0007,TAMBUNAN - KENINGAU,KG BARU,5.663217234,116.3591459
TBN_C010M_DP0008,TAMBUNAN - KENINGAU,TAMAN BULLAH,5.665391218,116.3602238
TBN_C010M_DP0009,KG DABATA,KG DABATA,5.655265265,116.3533186
TBN_C010M_DP001A,KG DABATA,KG DABATA,5.65429156,116.3533643
TBN_C010M_DP002A,KG DABATA,KG DABATA,5.656137322,116.3544158
TBN_C010M_DP002B,KG DABATA,KG DABATA,5.657047744,116.355191
TBN_C010M_DP004A,ULU DAAR,TABILUNG BARU,5.662110548,116.3546927
TBN_C010M_DP009A,KG DABATA,KG DABATA,5.654259812,116.3528415
TBN_C011M_DP0001,NARAYAT,KAMPUNG NARAYAT PATAU,5.764891613,116.4497172
TBN_C011M_DP0002,TAMBUNAN - RANAU,KAMPUNG PATAU,5.761677568,116.4455092
TBN_C011M_DP0003,TAMBUNAN - RANAU,KAMPUNG PATAU,5.760730792,116.4432289
TBN_C011M_DP0004,MAHUA,KAMPUNG PATAU,5.761610328,116.4420702
TBN_C011M_DP0005,MAHUA,KAMPUNG PATAU,5.76361294,116.4379422
TBN_C011M_DP0006,BABAGON,KAMPUNG BABAGON,5.77842948,116.4518088
TBN_C011M_DP0007,RANAU-TAMBUNAN,KAMPUNG PATAU,5.758812612,116.4417068
TBN_C011M_DP001A,NARAYAT,KAMPUNG NARAYAT PATAU,,
TBN_C011M_DP001B,NARAYAT,KAMPUNG NARAYAT PATAU,,
TBN_C011M_DP002A,TAMBUNAN - RANAU,KAMPUNG PATAU,,
TBN_C011M_DP003A,TAMBUNAN - RANAU,KAMPUNG PATAU,,
TBN_C011M_DP004A,MAHUA,KAMPUNG PATAU,,
TBN_C011M_DP005A,MAHUA,KAMPUNG PATAU,,
TBN_C011M_DP006A,BABAGON,KAMPUNG BABAGON,,
TBN_C011M_DP006B,BABAGON,KAMPUNG BABAGON,,
TBN_C012M_DP0001,TINOMPOK,KAMPUNG TINOMPOK,5.710356586,116.4021143
TBN_C012M_DP0002,MARAS KARAS,KAMPUNG MARAS KARAS,5.704439135,116.400992
TBN_C012M_DP0003,TAMBUNAN - KOTA KINABALU,KAMPUNG DALAB MARAS KARAS,5.708419895,116.3952852
TBN_C013M_DP0001,POMOTODON,KAMPUNG POMOTODON BAWAH,5.671521887,116.3696724
TBN_C013M_DP0002,POMOTODON,KAMPUNG POMOTODON BAWAH,5.669931369,116.3705961
TBN_C013M_DP0003,KAINGARAN,KAMPUNG KOTONOBON,5.663086092,116.3707658
TBN_C013M_DP0004,TAMBUNAN - KOTA KINABALU,KAMPUNG POMOTODON,5.670224798,116.3683011
TBN_C013M_DP0005,KAINGARAN,KAMPUNG KOTONOBON,5.662435895,116.372429
TBN_C013M_DP0006,TABILUNG BARU,KAMPUNG DALUNGAN,5.665683703,116.3672811
TBN_C013M_DP001A,TAMBUNAN - KOTA KINABALU,KAMPUNG POMOTODON,,
TBN_C013M_DP002A,POMOTODON,KAMPUNG POMOTODON BAWAH,,
TBN_C013M_DP003A,KAINGARAN,KAMPUNG KOTONOBON,,
TBN_C013M_DP005A,KAINGARAN,KAMPUNG KOTONOBON,,
TBN_C013M_DP006A,KAINGARAN,KAMPUNG DALUNGAN,,
TBN_C014M_DP0001,KAMPUNG MINODUNG,KAMPUNG MINODUNG,5.701080213,116.3884166
TBN_C014M_DP0002,KAMPUNG GAGARAON,KAMPUNG GAGARAON,5.701009862,116.3853344
TBN_C014M_DP0003,TOBOH,KAMPUNG TOBOH,5.702002735,116.3915297
TBN_C014M_DP001A,MINODUNG,KAMPUNG MINODUNG,,
TBN_C014M_DP002A,GAGARAON,KAMPUNG GAGARAON,,
TBN_C015M_DP0001,KAMPUNG BOTUNG,KAMPUNG BOTUNG,5.699760294,116.3822991
TBN_C015M_DP0002,KAMPUNG BOTUNG,KAMPUNG BOTUNG,5.700799157,116.3813445
TBN_C015M_DP0003,KAMPUNG BOTUNG,KAMPUNG BOTUNG,5.702403106,116.3814597
TBN_C015M_DP0004,KAMPUNG BOTUNG,KAMPUNG BOTUNG PIASAU,5.704871429,116.3771451
TBN_C015M_DP0005,KAMPUNG PIASAU,KAMPUNG LOTUD,5.702030701,116.3661378
TBN_C015M_DP0006,KAMPUNG TIMBOU,KAMPUNG TIMBOU,5.697862489,116.3749347
TBN_C015M_DP004A,PIASAU,KAMPUNG PIASAU,,
TBN_C015M_DP004B,PIASAU,KAMPUNG PIASAU,,
TBN_C015M_DP005A,PIASAU,KAMPUNG LOTUD,,
TBN_C015M_DP006A,TIMBOU,KAMPUNG TIMBOU,,
TBN_C015M_DP006B,TIMBOU,KAMPUNG TIMBOU,,
TBN_C016M_DP0001,LAAB,KAMPUNG PAPAR,5.679210008,116.3585886
TBN_C016M_DP0002,LINTUHUN,KAMPUNG PAPAR,5.676573455,116.3612973
TBN_C016M_DP0003,LAAB,KAMPUNG MOGONG,5.685433392,116.3652603
TBN_C016M_DP0004,HOSPITAL,FLAT HOSPITAL,5.6838534,116.3709452
TBN_C016M_DP0005,HOSPITAL,HOSPITAL TAMBUNAN,5.682339881,116.3697888
TBN_C016M_DP0006,MOGONG,KAMPUNG MOGONG,5.68076962,116.369249
TBN_C016M_DP0007,MOGONG,KAMPUNG MOGONG,5.681539527,116.3703386
TBN_C016M_DP0008,MOGONG,KAMPUNG MOGONG,5.68045312,116.3713464
TBN_C016M_DP0009,TAMBUNAN - KOTA KINABALU,KAMPUNG KARANAAN,5.680667884,116.3731161
TBN_C016M_DP0010,MOGONG,KAMPUNG PAPAR,5.677521225,116.360249
TBN_C016M_DP002A,LINTUHUN,KAMPUNG PAPAR,,
TBN_C016M_DP004A,HOSPITAL,FLAT  HOSPITAL,,
TBN_C016M_DP009A,TAMBUNAN - KOTA KINABALU,KAMPUNG MOGONG,,
TBN_C017M_DP0001,TAMBUNAN - KOTA KINABALU,KAMPUNG TAMPASAK,5.694498645,116.3827193
